LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,ParameterList
631,17/06/20,05:10:55,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 26 took 10 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
632,17/06/20,05:10:55,INFO,storage.MemoryStore," Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
633,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
634,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
635,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
636,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
637,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
638,17/06/20,05:10:55,INFO,python.PythonRunner," Times: total = 42, boot = -69, init = 110, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
639,17/06/20,05:10:55,INFO,python.PythonRunner," Times: total = 40, boot = -71, init = 110, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
640,17/06/20,05:10:55,INFO,python.PythonRunner," Times: total = 39, boot = -73, init = 111, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
641,17/06/20,05:10:55,INFO,python.PythonRunner," Times: total = 44, boot = -72, init = 115, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
642,17/06/20,05:10:55,INFO,python.PythonRunner," Times: total = 42, boot = -71, init = 112, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
643,17/06/20,05:10:55,INFO,executor.Executor, Finished task 4.0 in stage 17.0 (TID 720). 2156 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
644,17/06/20,05:10:55,INFO,executor.Executor, Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
645,17/06/20,05:10:55,INFO,executor.Executor, Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
646,17/06/20,05:10:55,INFO,executor.Executor, Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
647,17/06/20,05:10:55,INFO,executor.Executor, Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
648,17/06/20,05:10:55,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 722,9ba7fdc2,Got assigned task <*>,[]
649,17/06/20,05:10:55,INFO,executor.Executor, Running task 0.0 in stage 18.0 (TID 722),ae0572db,Running task <*> in stage <*> (TID <*>,[]
650,17/06/20,05:10:55,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 736,9ba7fdc2,Got assigned task <*>,[]
651,17/06/20,05:10:55,INFO,executor.Executor, Running task 1.0 in stage 18.0 (TID 736),ae0572db,Running task <*> in stage <*> (TID <*>,[]
652,17/06/20,05:10:55,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 750,9ba7fdc2,Got assigned task <*>,[]
653,17/06/20,05:10:55,INFO,executor.Executor, Running task 2.0 in stage 18.0 (TID 750),ae0572db,Running task <*> in stage <*> (TID <*>,[]
654,17/06/20,05:10:55,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 758,9ba7fdc2,Got assigned task <*>,[]
655,17/06/20,05:10:55,INFO,executor.Executor, Running task 3.0 in stage 18.0 (TID 758),ae0572db,Running task <*> in stage <*> (TID <*>,[]
656,17/06/20,05:10:55,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 27,6c90e140,Started reading broadcast variable <*>,[]
657,17/06/20,05:10:55,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 759,9ba7fdc2,Got assigned task <*>,[]
658,17/06/20,05:10:55,INFO,executor.Executor, Running task 4.0 in stage 18.0 (TID 759),ae0572db,Running task <*> in stage <*> (TID <*>,[]
659,17/06/20,05:10:55,INFO,storage.MemoryStore," Block broadcast_27_piece0 stored as bytes in memory (estimated size 5.4 KB, free 395.0 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
660,17/06/20,05:10:55,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 27 took 10 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
661,17/06/20,05:10:55,INFO,storage.MemoryStore," Block broadcast_27 stored as values in memory (estimated size 9.2 KB, free 404.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
662,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
663,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
664,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
665,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
666,17/06/20,05:10:55,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
667,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 38, boot = -77, init = 115, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
668,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 40, boot = -76, init = 115, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
669,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 40, boot = -75, init = 115, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
670,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 42, boot = -74, init = 115, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
671,17/06/20,05:10:56,INFO,executor.Executor, Finished task 4.0 in stage 18.0 (TID 759). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
672,17/06/20,05:10:56,INFO,executor.Executor, Finished task 0.0 in stage 18.0 (TID 722). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
673,17/06/20,05:10:56,INFO,executor.Executor, Finished task 3.0 in stage 18.0 (TID 758). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
674,17/06/20,05:10:56,INFO,executor.Executor, Finished task 1.0 in stage 18.0 (TID 736). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
675,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 42, boot = -74, init = 115, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
676,17/06/20,05:10:56,INFO,executor.Executor, Finished task 2.0 in stage 18.0 (TID 750). 0587 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
677,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 762,9ba7fdc2,Got assigned task <*>,[]
678,17/06/20,05:10:56,INFO,executor.Executor, Running task 0.0 in stage 20.0 (TID 762),ae0572db,Running task <*> in stage <*> (TID <*>,[]
679,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 776,9ba7fdc2,Got assigned task <*>,[]
680,17/06/20,05:10:56,INFO,executor.Executor, Running task 1.0 in stage 20.0 (TID 776),ae0572db,Running task <*> in stage <*> (TID <*>,[]
681,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 789,9ba7fdc2,Got assigned task <*>,[]
682,17/06/20,05:10:56,INFO,executor.Executor, Running task 2.0 in stage 20.0 (TID 789),ae0572db,Running task <*> in stage <*> (TID <*>,[]
683,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 798,9ba7fdc2,Got assigned task <*>,[]
684,17/06/20,05:10:56,INFO,executor.Executor, Running task 3.0 in stage 20.0 (TID 798),ae0572db,Running task <*> in stage <*> (TID <*>,[]
685,17/06/20,05:10:56,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 28,6c90e140,Started reading broadcast variable <*>,[]
686,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 799,9ba7fdc2,Got assigned task <*>,[]
687,17/06/20,05:10:56,INFO,executor.Executor, Running task 4.0 in stage 20.0 (TID 799),ae0572db,Running task <*> in stage <*> (TID <*>,[]
688,17/06/20,05:10:56,INFO,storage.MemoryStore," Block broadcast_28_piece0 stored as bytes in memory (estimated size 5.6 KB, free 420.8 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
689,17/06/20,05:10:56,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 28 took 9 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
690,17/06/20,05:10:56,INFO,storage.MemoryStore," Block broadcast_28 stored as values in memory (estimated size 9.8 KB, free 420.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
691,17/06/20,05:10:56,INFO,spark.CacheManager," Partition rdd_26_0 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
692,17/06/20,05:10:56,INFO,spark.CacheManager," Partition rdd_26_4 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
693,17/06/20,05:10:56,INFO,spark.CacheManager," Partition rdd_26_3 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
694,17/06/20,05:10:56,INFO,spark.CacheManager," Partition rdd_26_2 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
695,17/06/20,05:10:56,INFO,spark.CacheManager," Partition rdd_26_1 not found, computing it",3d6e0eb0,"Partition <*> not found, computing it",[]
696,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_2_0 locally,d7f24216,Found block <*> locally,[]
697,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_2_4 locally,d7f24216,Found block <*> locally,[]
698,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_2_3 locally,d7f24216,Found block <*> locally,[]
699,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_2_2 locally,d7f24216,Found block <*> locally,[]
700,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_2_1 locally,d7f24216,Found block <*> locally,[]
701,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 40, boot = -79, init = 120, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
702,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 41, boot = -82, init = 120, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
703,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 41, boot = -82, init = 120, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
704,17/06/20,05:10:56,INFO,storage.MemoryStore," Block rdd_26_0 stored as bytes in memory (estimated size 16.0 B, free 420.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
705,17/06/20,05:10:56,INFO,storage.MemoryStore," Block rdd_26_3 stored as bytes in memory (estimated size 16.0 B, free 420.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
706,17/06/20,05:10:56,INFO,storage.MemoryStore," Block rdd_26_4 stored as bytes in memory (estimated size 16.0 B, free 420.6 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
707,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 41, boot = -67, init = 107, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
708,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 42, boot = -66, init = 107, finish = 1",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
709,17/06/20,05:10:56,INFO,storage.MemoryStore," Block rdd_26_2 stored as bytes in memory (estimated size 16.0 B, free 420.7 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
710,17/06/20,05:10:56,INFO,storage.MemoryStore," Block rdd_26_1 stored as bytes in memory (estimated size 16.0 B, free 420.7 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
711,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 38, boot = 20, init = 15, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
712,17/06/20,05:10:56,INFO,executor.Executor, Finished task 0.0 in stage 20.0 (TID 762). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
713,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 40, boot = 05, init = 05, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
714,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 41, boot = 20, init = 18, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
715,17/06/20,05:10:56,INFO,executor.Executor, Finished task 3.0 in stage 20.0 (TID 798). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
716,17/06/20,05:10:56,INFO,executor.Executor, Finished task 4.0 in stage 20.0 (TID 799). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
717,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 39, boot = 18, init = 21, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
718,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 39, boot = 18, init = 21, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
719,17/06/20,05:10:56,INFO,executor.Executor, Finished task 1.0 in stage 20.0 (TID 776). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
720,17/06/20,05:10:56,INFO,executor.Executor, Finished task 2.0 in stage 20.0 (TID 789). 2667 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
721,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 807,9ba7fdc2,Got assigned task <*>,[]
722,17/06/20,05:10:56,INFO,executor.Executor, Running task 0.0 in stage 05.0 (TID 807),ae0572db,Running task <*> in stage <*> (TID <*>,[]
723,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 821,9ba7fdc2,Got assigned task <*>,[]
724,17/06/20,05:10:56,INFO,executor.Executor, Running task 1.0 in stage 05.0 (TID 821),ae0572db,Running task <*> in stage <*> (TID <*>,[]
725,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 833,9ba7fdc2,Got assigned task <*>,[]
726,17/06/20,05:10:56,INFO,executor.Executor, Running task 2.0 in stage 05.0 (TID 833),ae0572db,Running task <*> in stage <*> (TID <*>,[]
727,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 838,9ba7fdc2,Got assigned task <*>,[]
728,17/06/20,05:10:56,INFO,broadcast.TorrentBroadcast, Started reading broadcast variable 29,6c90e140,Started reading broadcast variable <*>,[]
729,17/06/20,05:10:56,INFO,executor.Executor, Running task 3.0 in stage 05.0 (TID 838),ae0572db,Running task <*> in stage <*> (TID <*>,[]
730,17/06/20,05:10:56,INFO,executor.CoarseGrainedExecutorBackend, Got assigned task 839,9ba7fdc2,Got assigned task <*>,[]
731,17/06/20,05:10:56,INFO,executor.Executor, Running task 4.0 in stage 05.0 (TID 839),ae0572db,Running task <*> in stage <*> (TID <*>,[]
732,17/06/20,05:10:56,INFO,storage.MemoryStore," Block broadcast_29_piece0 stored as bytes in memory (estimated size 5.7 KB, free 379.5 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
733,17/06/20,05:10:56,INFO,broadcast.TorrentBroadcast, Reading broadcast variable 29 took 11 ms,c0edc03b,Reading broadcast variable <*> took <*> ms,[]
734,17/06/20,05:10:56,INFO,storage.MemoryStore," Block broadcast_29 stored as values in memory (estimated size 10.1 KB, free 374.2 KB)",7d93e8ed,Block <*> stored as <*> in memory (estimated size <*> <*> free <*> KB),[]
735,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_26_0 locally,d7f24216,Found block <*> locally,[]
736,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_26_4 locally,d7f24216,Found block <*> locally,[]
737,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_26_3 locally,d7f24216,Found block <*> locally,[]
738,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_26_2 locally,d7f24216,Found block <*> locally,[]
739,17/06/20,05:10:56,INFO,storage.BlockManager, Found block rdd_26_1 locally,d7f24216,Found block <*> locally,[]
740,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 38, boot = -120, init = 157, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
741,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 38, boot = -120, init = 157, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
742,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 39, boot = -126, init = 165, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
743,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 40, boot = -111, init = 151, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
744,17/06/20,05:10:56,INFO,python.PythonRunner," Times: total = 41, boot = -110, init = 151, finish = 0",15498983,Times: total = <*> boot = <*> init = <*> finish = <*>,[]
745,17/06/20,05:10:56,INFO,executor.Executor, Finished task 4.0 in stage 05.0 (TID 839). 0576 bytes result sent to driver,33da0487,Finished task <*> in stage <*> (TID <*> <*> bytes result sent to driver,[]
